"6006","06006  NOTRE DAME DES CHAMPS","41 RUE NOTRE DAME DES CHAMPS  75006 PARIS","2.32933775589","48.8447992886","1","1","19"
"6007","06007  VAVIN","18 RUE BREA  75006 PARIS","2.32979422176","48.8427384783","1","1","23"
"6008","06008  ASSAS LUXEMBOURG","90 RUE DASSAS  75006 PARIS","2.33342838188","48.8437344688","1","1","33"
"6009","06009  GUYNEMER LUXEMBOURG","26 RUE GUYNEMER  75006 PARIS","2.33239459293","48.8467209826","1","1","35"
"6010","06010  MONTPARNASSE CHEVREUSE","5 RUE DE CHEVREUSE  75006 PARIS","2.33155221674","48.8417391612","1","1","15"
"6012","06012  SAINT GERMAIN COPEAU","141 BD SAINT GERMAIN  75006 PARIS","2.33446546188","48.8533052776","1","1","18"
"6013","06013  JACQUES CALLOT","1 RUE JACQUES CALLOT  75006 PARIS","2.33753933406","48.8552546878","1","1","28"
"6014","06014  PONT DE LODI DAUPHINE","7 RUE DU PONT DE LODI  75006 PARIS","2.33994730757","48.8552968986","1","1","26"
"6015","06015  MAZET SAINT ANDRE DES ARTS","10 RUE ANDRE MAZET  75006 PARIS","2.3391137229","48.8537510735","1","1","54"
"6016","06016  DANTON","11 RUE DANTON  75006 PARIS","2.34144252247","48.8523930093","1","1","21"
"6017","06017  SENAT CONDE","34 RUE CONDE  75006 PARIS","2.33784843718","48.8495800022","1","1","34"
"6018","06018  MICHELET ASSAS","13 RUE MICHELET  75006 PARIS","2.33506788557","48.842540966","1","1","16"
"6020","06020  SAINT MICHEL DANTON","2 RUE DANTON  75006 PARIS","2.34265739289","48.8529304106","1","1","35"
"6021","06021  BONAPARTE BEAUX ARTS","17 RUE DES BEAUX ARTS  75006 PARIS","2.33479762295","48.8564374097","1","1","19"
"6022","06022  MARCHE SAINT GERMAIN  MABILLON","17 RUE LOBINEAU  75006 PARIS","2.33550466501","48.8516596929","1","1","21"
"6024","06024  SAINT GERMAIN DES PRES","55 RUE DES SAINTS PERES  75006 PARIS","2.33015352477","48.8539423092","1","1","26"
"6025","06025  RENNES  ASSAS","16 RUE DASSAS  75006 PARIS","2.32851454623","48.8492084999","1","1","32"
"6026","06026  SAINT PLACIDE CHERCHE MIDI","28 RUE SAINT PLACIDE  75006 PARIS","2.32517538941","48.8491399032","1","1","66"
"6027","06027  VAUGIRARD DESGOFFE","2 RUE BLAISE DESGOFFE  75006 PARIS","2.32424057814","48.8461298915","1","1","31"
"6028","06028  ODEON QUATRE VENTS","6 RUE DES QUATRE VENTS  75006 PARIS","2.33816169513","48.8517513745","1","1","36"
"6029","06029  VAUGIRARD PRINCE","FACE 1 RUE DE VAUGIRARD  75006 PARIS","2.34104050871","48.8489229582","1","1","24"
"6030","06030  ASSASVAUGIRARD","22 RUE DASSAS  75006 PARIS","2.32899674681","48.848468864","1","1","35"
"6031","06031  SAINT MICHEL SARRAZIN","5 RUE PIERRE SARAZIN  75006 PARIS","2.34219822807","48.8508336544","1","1","34"
"6032","06032  RENNES SABOT","7 RUE DU SABOT  75006 PARIS","2.33164772291","48.8525574217","1","1","26"
"6103","06103  MEZIERES RENNES","16 RUE DE MEZIERES  75006 PARIS","2.33044682028","48.8502970102","1","1","55"
"6104","06104  HERSCHEL","7 RUE HERSCHEL  75006 PARIS","2.33780343097","48.8433642428","1","1","37"
"6107","06107  CHERCHE MIDI","29 RUE DU CHERCHE MIDI  75006 PARIS","2.32755154921","48.8502410872","1","1","23"
"6108","06108  SAINT ROMAIN CHERCHE MIDI","20 RUE SAINT ROMAIN  75006 PARIS","2.32128942101","48.8470300806","1","1","16"
"7001","07001  DUROC","63 BOULEVARD DES INVALIDES  75007 PARIS","2.31618388673","48.8477698568","1","1","45"
"7002","07002  VANEAU","86 RUE VANEAU  75007 PARIS","2.32041739312","48.8485776076","1","1","35"
"7003","07003  BON MARCHE","RUE VELPEAU  75007 PARIS","2.32507003874","48.8512303803","1","1","59"
"7004","07004  RASPAIL VARENNE","FACE 28 BOULEVARD RASPAIL  75007 PARIS","2.32631980638","48.8532616686","1","1","36"
"7005","07005  BAC","FACE 2 BOULEVARD RASPAIL  75007 PARIS","2.32568193589","48.855461736","1","1","52"
"7006","07006  QUAI VOLTAIRE","QUAI VOLTAIRE  75007 PARIS","2.33141820471","48.8589429862","1","1","32"
"7007","07007  MUSE DORSAY","62 RUE DE LILLE  75007 PARIS","2.32580902463","48.8597101044","1","1","65"
"7008","07008  SOLFERINO","10 RUE DE VILLERSEXEL  75007 PARIS","2.32383843779","48.8583186469","1","1","16"
"7009","07009  ASSEMBLEE NATIONALE","FACE 119 RUE DE LILLE  75007 PARIS","2.3201312769","48.8613738909","1","1","62"
"7010","07010  INVALIDES","FACE 3 RUE DE CONSTANTINE  75007 PARIS","2.3148382795","48.860769958","1","1","65"
"7011","07011  ST DOMINIQUE","30 BIS RUE LAS CASES  75007 PARIS","2.31862422113","48.859068395","1","1","22"
"7012","07012  CITE VANEAU","7 CITE VANEAU  75007 PARIS","2.31945401006","48.8542683341","1","1","36"
"7013","07013  PLACE DE BRETEUIL","17 RUE DUROC  75007 PARIS","2.31268832866","48.8475022584","1","1","55"
"7014","07014  SAINT FRANCOIS XAVIER","35 BOULEVARD DES INVALIDES  75007 PARIS","2.31463384063","48.851678229","1","1","42"
"7015","07015  VARENNE","9 BOULEVARD DES INVALIDES  75007 PARIS","2.31530968318","48.8572901185","1","1","47"
"7016","07016  TOUR MAUBOURG UNIVERSITE","13 RUE SURCOUF  75007 PARIS","2.30945355091","48.8612730163","1","1","58"
"7017","07017  LA TOUR MAUBOURG","1 AVENUE DE LA MOTTE PICQUET  75007 PARIS","2.31025792753","48.8572764983","1","1","39"
"7018","07018  SEGUR ESTREES","23 AVENUE DE SEGUR  75007 PARIS","2.3097476156","48.8512943346","1","1","18"
"7019","07019  ECOLE MILITAIRE","85 AVENUE BOSQUET  75007 PARIS","2.3054786342","48.854951168","1","1","47"
"7020","07020  CLER","FACE 3 RUE DU CHAMP DE MARS  75007 PARIS","2.30659853411","48.8566411001","1","1","57"
"7021","07021  BOSQUET SAINT DOMINIQUE","37 AVENUE BOSQUET  75007 PARIS","2.30371658023","48.8586517095","1","1","50"
"7022","07022  PONT DE LALMA","3 AVENUE BOSQUET  75007 PARIS","2.30225034418","48.8616404996","1","1","69"
"7023","07023  BOURDONNAIS TOUR EIFFEL","QUAI BRANLY  75007 PARIS","2.29559959845","48.8608977979","1","1","60"
